baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	Expected.1	Expected.2	Expected	Essentiality	Uncertainty
1259.3915377395	0.271804546444824	0.546849619772115	0.497037095057488	0.619162892709557	0.899587307461394	PA0185	33	26	10.58	Unchanged	0
881.731806039535	-0.989656031804758	0.703099210908155	-1.40756242710964	0.159260679738844	0.546134683168487	PA0186	17	14	6.88	Unchanged	0.0133853405927318
595.766440390682	-0.889219166667105	0.738538025063708	-1.20402624711219	0.228579433952673	0.643558578201435	PA0187	10	12	5.52	Unchanged	0.0115622420525031
606.254193115734	-0.107326475851848	0.758452216991357	-0.141507234664819	0.887469245118389	0.982310300807774	PA0188	16	11	5.3	Unchanged	0.00540028856281682
960.386414196433	0.0575140960993181	0.573243396011858	0.100331022562933	0.920081529301081	0.988311362082479	PA0189	23	17	8.67	Unchanged	0
594.200175772143	0.60316708071879	0.867628523798162	0.69519046939391	0.486935944264678	0.847855318695898	PA0190	7	5	4.45	Unchanged	0
632.903750271552	-1.11159364453971	0.736978287333203	-1.5083126106226	0.131474537200139	0.499782728783327	PA0191	10	9	5.62	Unchanged	0.0162237810004153
1459.61370523103	0.114672374250344	0.435321161869539	0.263420169508576	0.792226746394378	0.956017781995894	PA0192	35	33	14.49	Unchanged	0
690.750598937867	0.236087301707291	0.886543963722982	0.266300726605659	0.790007613549122	0.955256305864428	PA0193	16	15	5.84	Unchanged	0
606.468478600611	-0.00195146499212499	0.732097297982049	-0.00266558147052859	0.997873176217732	0.99931965253841	PA0194	16	16	5.41	Unchanged	0.00513300463786326
861.469014262199	-0.164619413458196	0.672513446002085	-0.24478233771654	0.80662497041446	0.961287066175504	PA0195	22	16	7.24	Unchanged	0.00558028872137972
224.258402405265	-0.88031501432269	1.16098641754407	-0.758247470444053	0.448302847735393	0.827236103061101	PA0195.1	5	3	2.22	Unchanged	0.0114191442544774
1020.78535592255	0.573305446154222	0.677106645304528	0.846698891717978	0.397162976630574	0.791254747440775	PA0196	19	19	8.69	Unchanged	0
603.062538259751	-0.617342716158079	0.807629001974705	-0.764388988816197	0.444635468629917	0.825272536818588	PA0197	11	7	5.22	Unchanged	0.00821961893414336
529.879481081728	-0.184424861485171	0.856420867413991	-0.215343727018296	0.829499340002072	0.96621665435506	PA0198	14	10	4.48	Unchanged	0.00564869549344849
300.773491290533	0.327419145712833	1.11823133141382	0.292800904888673	0.769674336552084	0.952673646939594	PA0199	6	5	2.71	Unchanged	0
170.963352199065	-1.17472273447642	1.39138319288185	-0.844284119921931	0.398510657745824	0.791478549567223	PA0200	2	2	1.62	Unchanged	0.0180337143858865
390.216299165946	0.354925165267563	1.00192868936141	0.354241942601501	0.723157573225861	0.937481286878199	PA0201	14	10	3.56	Unchanged	0
1082.25149088921	-0.742477757938618	0.571002356520516	-1.30030594350435	0.193496131807366	0.597481596371326	PA0202	21	19	9.14	Unchanged	0.00952122706189473
758.630454560438	0.0248434242655838	0.600298616908799	0.0413851099532987	0.966988883163646	0.994852517795227	PA0203	16	13	6.5	Unchanged	0
630.638967930255	-0.985557951839917	0.786200555371116	-1.25357066349908	0.209998099812633	0.617831296512056	PA0204	7	7	5.17	Unchanged	0.0133027802981812
610.195127978237	0.196806927337948	0.843968661237476	0.233192221911864	0.81561214539641	0.963769544660247	PA0205	15	11	5.62	Unchanged	0
793.479505070373	-0.140342796361296	0.633642566843668	-0.221485745600045	0.82471423437471	0.964332975553955	PA0206	10	10	7.08	Unchanged	0.00550084214642299
674.326790604921	0.501427186790128	0.751527824485993	0.667210408520907	0.50463774356595	0.856144748056384	PA0207	21	17	5.63	Unchanged	0
1205.20541082521	-0.47095807424269	0.54966865607062	-0.856803583470444	0.391553444931192	0.788058759992184	PA0208	22	20	10.4	Unchanged	0.00707422583447925
661.674021130221	-2.7356391072852	0.745182952454309	-3.67109727654825	0.000241511392272546	0.00282558181421389	PA0209	4	4	5.81	Reduced	0.478947895362081
196.76197431971	-2.15344467557121	1.34876876586511	-1.59660034401076	0.110354822201082	0.461911025051053	PA0210	1	3	1.78	Unchanged	0.147105601333668
643.613925438018	-2.22420885865477	0.746330480629903	-2.98019297935888	0.00288066843736513	0.027144572804884	PA0211	5	4	5.5	Unchanged	0.174521997138283
552.017832459796	-1.33940742771291	0.805383778651467	-1.6630673018466	0.0962989642695742	0.426981633771703	PA0212	7	9	4.71	Unchanged	0.0242314943053247
470.654269554795	-1.45322716567666	0.855573190159793	-1.69854219649548	0.0894054756326775	0.408448805412946	PA0213	10	8	4.33	Unchanged	0.0301996749275999
603.470421139153	-1.8555831932	0.765906322380167	-2.422728653595	0.015404428085024	0.113625509941058	PA0214	7	6	5.23	Unchanged	0.0722370569853245
298.404930570606	-0.884651565092388	1.16188742162272	-0.761391808387824	0.446423078751694	0.826506025787296	PA0215	2	2	2.78	Unchanged	0.0114884904589549
541.002308059346	-0.532580475139017	0.816810177991566	-0.652024778203139	0.514385188002901	0.86153717653779	PA0216	8	7	4.81	Unchanged	0.00751383031744068
774.516198497551	-0.758817215346581	0.818187082930995	-0.927437295426698	0.353699534187779	0.766142631618726	PA0217	9	10	6.07	Unchanged	0.00971806593231628
600.413655736758	-0.460834775910154	0.733083976765512	-0.628624810411808	0.52959471354156	0.865268216173884	PA0218	10	9	5.82	Unchanged	0.00700732320612918
1095.33310500822	-1.3522027657802	0.572525369629535	-2.36182156723496	0.0181853926891604	0.130845545072266	PA0219	16	12	9.44	Unchanged	0.0248228354463239
1012.48292200629	-0.590418043524286	0.563494570472905	-1.04777947199879	0.294740222462224	0.715365553157783	PA0220	13	13	9	Unchanged	0.00798166329621719
1031.3952783024	-1.12430954392794	0.681351061644855	-1.65011784264888	0.0989188360712368	0.434447159369651	PA0221	13	15	8.76	Unchanged	0.0165675201504892
774.156661983852	0.54304482319663	0.682088680435235	0.796149883106282	0.425944923226331	0.812015548671937	PA0222	11	10	6.47	Unchanged	0
611.087767551443	-0.974986816784595	0.853820079376303	-1.14191132339825	0.253490881392024	0.673195383153163	PA0223	8	8	5.28	Unchanged	0.0130932486249788
625.41004596087	-2.1502297381026	0.811068507038035	-2.65110742119071	0.00802283202479219	0.0660934194468457	PA0224	7	5	4.93	Unchanged	0.145965612117965
366.776834440782	-0.223145707618167	1.11863327489756	-0.199480663257224	0.841886767875892	0.970187711431471	PA0225	7	7	3.13	Unchanged	0.00579216278643124
580.38711930392	-0.23409154669199	0.722659749423706	-0.323930517617273	0.745990638913426	0.943942171206959	PA0226	13	10	5.37	Unchanged	0.00583513923648782
482.80761629673	-0.933379112861453	0.784413492587524	-1.18990700909866	0.234082943305136	0.652130020643474	PA0227	6	7	4.8	Unchanged	0.0123145050630491
839.539598559608	-0.638442247362967	0.666594155792687	-0.957767543886966	0.338179988748487	0.753572502199534	PA0228	15	14	7.08	Unchanged	0.00841573672303664
982.680278553549	0.200239352144049	0.64329494643055	0.311271452162212	0.755594267897412	0.947522687551609	PA0229	17	17	8.2	Unchanged	0
1008.42440965251	-1.26239711975681	0.621020788847089	-2.03277755338984	0.0420750019088533	0.250337270972654	PA0230	18	12	8.63	Unchanged	0.0210319143353985
655.933529509195	-0.867934125849481	0.83444721640726	-1.04013065030812	0.298279205435263	0.719098222973584	PA0231	11	14	5.09	Unchanged	0.0112247166477113
239.954858972003	0.490891520776646	1.23941613098401	0.396066751517033	0.692055785358845	0.925560268070721	PA0232	5	5	2.47	Unchanged	0
705.521924661875	-0.399979900903884	0.647954355163049	-0.617296415583524	0.537039230652419	0.867992044247241	PA0233	13	11	6.31	Unchanged	0.00663412074372616
602.476191455706	0.154406438236742	0.716262780517766	0.215572332440793	0.829321124227022	0.96621665435506	PA0234	11	9	5.3	Unchanged	0
1055.68693245658	0.80762501481873	0.569824371025523	1.41732269780815	0.156388601949742	0.541285347581176	PA0235	22	17	8.48	Unchanged	0
578.399901797005	-1.72440983234806	0.933612336442787	-1.84702982708898	0.0647428175310439	0.336259556216245	PA0236	6	4	5.04	Unchanged	0.0535789096708941
691.936489738466	-1.04844534347748	0.653600672735029	-1.60410689158291	0.108690493081678	0.458467574352934	PA0237	9	7	6.33	Unchanged	0.0146567404837187
560.136965345294	-2.5788796310472	0.836486722632714	-3.08298931862369	0.00204932510483942	0.0198481591458274	PA0238	4	3	4.91	Unchanged	0.389592775300913
610.725310517619	-2.15314064657428	0.914604450921428	-2.35417687329761	0.0185637755995571	0.132881319169581	PA0239	5	5	5.44	Unchanged	0.14699741842603
1054.39070204323	-2.39031206614928	0.622511038506632	-3.83979065155777	0.000123139268962286	0.00149403614128752	PA0240	8	5	8.12	Unchanged	0.25845475338809
871.518868860573	-0.404232332214511	0.583335361941274	-0.692967302495209	0.488330071387431	0.848256446524205	PA0241	13	10	7.93	Unchanged	0.00665865289853929
1477.3586321927	-0.355072893701514	0.49042813746469	-0.724005958420521	0.469062077045463	0.841435012452057	PA0242	26	25	12.38	Unchanged	0.0063883208512806
573.322188641996	0.647729173459765	1.00770695980944	0.642775329826294	0.520369893174463	0.862471661798098	PA0243	13	13	4.32	Unchanged	0
678.985996297394	-0.809521863428322	0.761373856727204	-1.06323832408442	0.287673886767376	0.707934545032045	PA0244	12	8	5.32	Unchanged	0.010374452400771
291.410539175462	-2.28448796363392	1.11435156060396	-2.05006036191646	0.0403585408163411	0.24324319675996	PA0245	3	2	2.71	Unchanged	0.201640231080423
1073.88473144924	-0.51859071500173	0.618642611579603	-0.838271896075171	0.401878016108522	0.795027619081867	PA0246	16	14	9.61	Unchanged	0.00740896165692173
795.672773480937	-0.655814898591863	0.608855164481274	-1.07712792278045	0.281423120111597	0.70161466323248	PA0247	13	11	7.23	Unchanged	0.00858387846061148
745.701364190448	-2.16902130047139	0.782822433101403	-2.77077049501266	0.00559238287921162	0.0489878641734732	PA0248	5	6	5.76	Unchanged	0.152754776366674
327.54573402702	1.0052594277027	1.03065263990343	0.975362007316931	0.329380722464836	0.743844786458505	PA0249	10	10	2.79	Unchanged	0
271.577345259312	0.86156971012254	1.33077521164731	0.647419415827592	0.517360533284724	0.862121538511548	PA0250	6	5	2.46	Unchanged	0
537.094275416128	-0.3453507053144	1.04903315815972	-0.329208569460508	0.741998046140779	0.942595069489418	PA0251	6	7	3.91	Unchanged	0.00633818413129272
199.268429495342	-0.211740788416168	1.22656476919407	-0.172629113222692	0.862942966404598	0.976562149015859	PA0252	5	4	1.88	Unchanged	0.00574853517559182
344.668064944021	0.46731030451769	1.0788164831711	0.433169414638592	0.664891696950773	0.918576497226211	PA0253	6	7	2.87	Unchanged	0
1007.53333422798	-1.67065207844744	0.5912708940275	-2.82552734342736	0.00472028590468235	0.0421270387871411	PA0254	10	7	8.83	Unchanged	0.0475809024230767
491.076693841621	-1.18594018699437	0.788152961262222	-1.504708153472	0.132399125932553	0.501231048794787	PA0255	6	4	4.13	Unchanged	0.01838388521415
631.764117317632	0.580489506383911	0.675532669042757	0.859306341477868	0.390171526438285	0.786415211992331	PA0256	15	14	5.69	Unchanged	0
564.141563084701	0.395983523230559	0.724561327045325	0.54651484760487	0.58471208441259	0.886311046788701	PA0257	11	9	4.95	Unchanged	0
140.487216566398	1.58953939812903	1.51644111712854	1.0482038373761	0.294544702943	0.715365553157783	PA0258	4	3	1.31	Unchanged	0
1206.77448622908	0.72299398237771	0.543311460588839	1.33071734138303	0.18328203480059	0.581434657949891	PA0259	19	18	9.29	Unchanged	0
1591.98672949258	0.213578614192886	0.412354941456077	0.517948477684571	0.604494217386951	0.894905627800827	PA0260	33	30	13.61	Unchanged	0
373.052650693484	-0.865538872654256	1.06464584471741	-0.8129829059578	0.416227858937579	0.807093644297833	PA0261	4	4	3.19	Unchanged	0.0111877010045218
2193.02556139243	0.0926110874381704	0.368579370667837	0.251264977935055	0.801609250290392	0.959847780954645	PA0262	72	67	19.42	Unchanged	0
427.085856533163	0.791131244100072	0.98134765673971	0.806168169523545	0.420145889401854	0.808497739488226	PA0263	19	19	3.47	Unchanged	0
1075.00901276013	0.417286501533568	0.573436739868359	0.727694046302932	0.466800895688716	0.840161128325477	PA0265	22	20	8.79	Unchanged	0
922.094191097825	0.205708006085811	0.61076052696263	0.336806320979545	0.736262907755081	0.940511850062262	PA0266	17	17	8.29	Unchanged	0
777.992425546126	-1.10586111571434	0.629162544172104	-1.75767156827415	0.0788034081983738	0.379357694470361	PA0267	13	9	6.96	Unchanged	0.0160720582961701
1067.19620491678	-0.843985045993637	0.630294604045374	-1.33903263739964	0.180560048167157	0.57922748170674	PA0268	11	12	8.82	Unchanged	0.0108631055961308
304.207183873146	0.224267005439024	0.953882791553201	0.235109604057173	0.814123664648899	0.963769544660247	PA0269	4	5	2.69	Unchanged	0
278.124255370861	0.0595831615644572	1.18521790500737	0.0502719046959444	0.959905712256184	0.994852517795227	PA0270	7	7	2.52	Unchanged	0
233.693488753153	-0.791074928887604	1.39046285078696	-0.568929208313535	0.569404182627176	0.878544870468037	PA0271	6	3	1.84	Unchanged	0.0101273790461258
625.93725672884	0.216800179017637	0.696642169509167	0.311207372316246	0.755642978833261	0.947522687551609	PA0272	17	15	5.78	Unchanged	0
868.588567189828	-0.680903201061873	0.534946856590993	-1.27284269955525	0.203073865746979	0.611307220726988	PA0273	22	16	7.85	Unchanged	0.00883781852399967
445.669512802559	-0.780452580259095	0.786547774689961	-0.992250700304545	0.321075245781143	0.738243116801783	PA0274	12	7	5.01	Unchanged	0.00998946941849777
552.069306383629	0.636145425228353	1.0063944796807	0.632103452544954	0.527319279320956	0.864480737868237	PA0275	19	16	4.41	Unchanged	0
397.670620685676	-0.0669729379970911	1.20772032356371	-0.0554540125643239	0.955776766195634	0.994157790613277	PA0276	10	12	2.98	Unchanged	0.00528859163715878
667.007509956384	1.18451162857198	0.865412757817039	1.36872448189908	0.171085414580928	0.564953173256872	PA0277	24	18	4.86	Unchanged	0
685.679669970923	-1.90343647551089	0.851345640836229	-2.23579752360187	0.0253650372374721	0.17101439754901	PA0278	8	4	4.85	Unchanged	0.0807831958808554
555.23608138547	-1.48638420733619	0.935755247717795	-1.58843267078792	0.112188534658279	0.466135109956364	PA0279	9	6	4.48	Unchanged	0.0322767265270646
739.160975514915	0.313397626451923	0.890800380450741	0.351815775261956	0.724976427040891	0.937607067084955	PA0280	22	13	5.34	Unchanged	0
683.099844460406	0.551596723460743	0.788900715084562	0.699196632622672	0.484429154735517	0.84607354261889	PA0281	16	16	5.4	Unchanged	0
602.111657912096	1.01596267547354	0.894460288089568	1.13583877227627	0.256024046918594	0.675141935528033	PA0282	21	19	4.79	Unchanged	0
747.270446434871	0.682191187345857	0.712525172078963	0.957427490393639	0.338351528509622	0.753572502199534	PA0283	22	17	6.2	Unchanged	0
116.410916081473	1.66513107923012	1.79479387819431	0.927756161562885	0.35353406877606	0.766142631618726	PA0284	7	5	1.02	Unchanged	0
1623.20917637891	0.570290211330017	0.470634910844045	1.21174651133986	0.225609428987787	0.6390737080534	PA0285	44	47	14.36	Unchanged	0
843.118307374581	1.37200884953717	0.530086651518175	2.58827277692755	0.00964585623060253	0.0769595606708102	PA0286	28	21	7.57	Unchanged	0
984.422032510772	-0.284284120645427	0.564982440375197	-0.503173373771826	0.61484238321468	0.898721101898449	PA0287	15	12	8.79	Unchanged	0.00604663338023059
667.81214014973	0.195173306675139	0.675624622669813	0.288878321077002	0.772674494067813	0.952939398226118	PA0288	13	11	5.92	Unchanged	0
752.409942140354	-0.276247082148716	0.74021584178639	-0.373198014084701	0.709001074115712	0.932952410132118	PA0289	15	14	6.39	Unchanged	0.00601112798687931
640.576883311079	0.764865218176682	0.740201899709694	1.03331971787246	0.30145430271318	0.721753659419476	PA0290	16	16	6.05	Unchanged	0
1054.60211033099	0.853663932573743	0.607383582826067	1.40547745561671	0.15987934856394	0.546573414458305	PA0291	23	18	8.95	Unchanged	0
766.814690240925	0.194083043565915	0.696252279016078	0.278753907764851	0.780433689084407	0.954015472784322	PA0292	13	11	7.03	Unchanged	0
642.751286945067	0.433790317761948	0.757447628660171	0.572700080306896	0.566847783080327	0.878544870468037	PA0293	11	10	5.4	Unchanged	0
428.155425387513	-0.106130913438437	0.877834489778071	-0.120900824328819	0.903769589241605	0.983066339855887	PA0294	9	8	4.05	Unchanged	0.00539680495388184
867.809487246297	-0.6389488288562	0.715097338816217	-0.893513084405999	0.371582468328053	0.776981283787748	PA0295	15	13	6.91	Unchanged	0.00842055316266621
1072.85426469213	0.0620256371471442	0.522511386007352	0.118706766604836	0.905507675482511	0.983066339855887	PA0296	30	27	9.13	Unchanged	0
543.376714949242	0.763962355703936	0.801318441347453	0.953381722276726	0.340396698748439	0.754945924066131	PA0297	16	15	4.61	Unchanged	0
955.025333191171	-0.822532835016622	0.604477590635592	-1.36073337996161	0.173597961831925	0.56949357948567	PA0298	14	15	8.61	Unchanged	0.0105546914318573
970.922768367389	-0.133099385280319	0.616970386200451	-0.215730589761362	0.829197755433647	0.96621665435506	PA0299	16	16	8.58	Unchanged	0.0054780534561879
749.305321432952	-0.0817910909895279	0.740529338471466	-0.110449494355421	0.912052902383307	0.984536269310454	PA0300	9	11	6.61	Unchanged	0.00532821396801664
831.187013094526	0.883476638761634	0.673052962748346	1.31264059094851	0.189304085065476	0.590276847552987	PA0301	19	19	6.9	Unchanged	0
752.95072877919	1.28921612817828	0.629872516428789	2.04678898436114	0.0406788077121814	0.243930736817094	PA0302	22	22	6.37	Unchanged	0
609.863963450346	1.82555598761943	0.749389430454706	2.43605782711899	0.0148483105939886	0.10996042778979	PA0303	24	19	5.54	Unchanged	0
644.521676598836	0.873310648998856	0.763598564650673	1.14367769850166	0.252757325494356	0.6724339242118	PA0304	13	11	5.59	Unchanged	0
1690.5497359092	0.230183629774865	0.474793469862854	0.484807909934722	0.627812611270942	0.904326802106378	PA0305	44	38	14.33	Unchanged	0
794.185104921125	1.18064939177207	0.775583705622259	1.52227204260928	0.127940930204086	0.495349722620326	PA0306	22	20	6.64	Unchanged	0
